FID_171204,CVE_EDO,NOM_EDO,CVE_MUN,NOM_MUN,SUP_MUN,SUP_MUN_ZE,REGION,AP
"4032","20",Oaxaca,"20064",Nejapa de Madero,50605.73000000000,0.25367424034,CENTRO-SUR,"1"
"4033","20",Oaxaca,"20064",Nejapa de Madero,50605.73000000000,1.74902119640,CENTRO-SUR,"2"
"4034","20",Oaxaca,"20064",Nejapa de Madero,50605.73000000000,250.45852334900,CENTRO-SUR,3A
"4035","20",Oaxaca,"20064",Nejapa de Madero,50605.73000000000,2657.02715439000,CENTRO-SUR,3B
"4145","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,419.59314234600,CENTRO-SUR,"1"
"4146","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,12.41947545000,CENTRO-SUR,"2"
"4147","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,1986.42361400000,CENTRO-SUR,3A
"4148","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,102.17652438400,CENTRO-SUR,3B
"4149","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,474.05256488000,CENTRO-SUR,"5"
"4150","20",Oaxaca,"20097",San AndrÃ©s Solaga,4867.21000000000,1872.54647449000,CENTRO-SUR,"6"
"4151","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,1081.22604692000,CENTRO-SUR,"1"
"4152","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,2296.20974553000,CENTRO-SUR,"2"
"4153","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,60.16024280510,CENTRO-SUR,3A
"4154","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,15.96312366540,CENTRO-SUR,3B
"4155","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,6051.89843695000,CENTRO-SUR,4A
"4156","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,827.99863825700,CENTRO-SUR,4B
"4157","20",Oaxaca,"20098",San AndrÃ©s TeotilÃ¡lpam,14528.68000000000,3335.35842663000,CENTRO-SUR,"6"
"4160","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,1283.97226654000,CENTRO-SUR,"1"
"4161","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,33.81978693250,CENTRO-SUR,"2"
"4162","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,1521.97338488000,CENTRO-SUR,3A
"4163","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,811.18351599500,CENTRO-SUR,3B
"4164","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,0.94430527310,CENTRO-SUR,"5"
"4165","20",Oaxaca,"20100",San AndrÃ©s YaÃ¡,4097.46000000000,445.56704559500,CENTRO-SUR,"6"
"4207","20",Oaxaca,"20114",San Baltazar Yatzachi el Bajo,3035.74000000000,1641.40850420000,CENTRO-SUR,3A
"4208","20",Oaxaca,"20114",San Baltazar Yatzachi el Bajo,3035.74000000000,29.07730638090,CENTRO-SUR,3B
"4209","20",Oaxaca,"20114",San Baltazar Yatzachi el Bajo,3035.74000000000,916.58230520600,CENTRO-SUR,"5"
"4210","20",Oaxaca,"20114",San Baltazar Yatzachi el Bajo,3035.74000000000,448.67562248400,CENTRO-SUR,"6"
"4214","20",Oaxaca,"20116",San BartolomÃ© Ayautla,5729.68000000000,804.24109363900,CENTRO-SUR,"1"
"4215","20",Oaxaca,"20116",San BartolomÃ© Ayautla,5729.68000000000,1630.20525929000,CENTRO-SUR,"2"
"4216","20",Oaxaca,"20116",San BartolomÃ© Ayautla,5729.68000000000,2349.14944919000,CENTRO-SUR,4A
"4217","20",Oaxaca,"20116",San BartolomÃ© Ayautla,5729.68000000000,122.80798686400,CENTRO-SUR,4B
"4218","20",Oaxaca,"20116",San BartolomÃ© Ayautla,5729.68000000000,823.27545640800,CENTRO-SUR,"6"
"4232","20",Oaxaca,"20120",San BartolomÃ© Zoogocho,874.94000000000,442.63313271400,CENTRO-SUR,3A
"4233","20",Oaxaca,"20120",San BartolomÃ© Zoogocho,874.94000000000,24.05109704540,CENTRO-SUR,3B
"4234","20",Oaxaca,"20120",San BartolomÃ© Zoogocho,874.94000000000,18.43715304370,CENTRO-SUR,"5"
"4235","20",Oaxaca,"20120",San BartolomÃ© Zoogocho,874.94000000000,389.81774268800,CENTRO-SUR,"6"
"4248","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,1828.55118254000,CENTRO-SUR,"1"
"4249","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,2414.41446941000,CENTRO-SUR,"2"
"4250","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,1853.75266162000,CENTRO-SUR,3A
"4251","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,2359.84328177000,CENTRO-SUR,3B
"4252","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,143.01107190700,CENTRO-SUR,"5"
"4253","20",Oaxaca,"20125",San Carlos Yautepec,231440.88000000000,3.35976638021,CENTRO-SUR,"6"
"4261","20",Oaxaca,"20128",San CristÃ³bal Lachirioag,1685.54000000000,0.48990636039,CENTRO-SUR,"1"
"4262","20",Oaxaca,"20128",San CristÃ³bal Lachirioag,1685.54000000000,260.95360901000,CENTRO-SUR,"2"
"4263","20",Oaxaca,"20128",San CristÃ³bal Lachirioag,1685.54000000000,26.37171494630,CENTRO-SUR,3A
"4264","20",Oaxaca,"20128",San CristÃ³bal Lachirioag,1685.54000000000,1119.40815885000,CENTRO-SUR,3B
"4265","20",Oaxaca,"20128",San CristÃ³bal Lachirioag,1685.54000000000,278.31563017200,CENTRO-SUR,"6"
"4282","20",Oaxaca,"20134",San Felipe Jalapa de DÃ­az,13419.34000000000,44.59864526480,CENTRO-SUR,"1"
"4283","20",Oaxaca,"20134",San Felipe Jalapa de DÃ­az,13419.34000000000,443.37269663000,CENTRO-SUR,"2"
"4284","20",Oaxaca,"20134",San Felipe Jalapa de DÃ­az,13419.34000000000,1816.86857280000,CENTRO-SUR,4A
"4285","20",Oaxaca,"20134",San Felipe Jalapa de DÃ­az,13419.34000000000,227.91395068300,CENTRO-SUR,4B
"4286","20",Oaxaca,"20134",San Felipe Jalapa de DÃ­az,13419.34000000000,645.28792506100,CENTRO-SUR,"6"
"4290","20",Oaxaca,"20136",San Felipe Usila,44699.41000000000,780.77056655100,CENTRO-SUR,"1"
"4291","20",Oaxaca,"20136",San Felipe Usila,44699.41000000000,13857.17348400000,CENTRO-SUR,"2"
"4292","20",Oaxaca,"20136",San Felipe Usila,44699.41000000000,25439.40421170000,CENTRO-SUR,4A
"4293","20",Oaxaca,"20136",San Felipe Usila,44699.41000000000,795.69486482200,CENTRO-SUR,4B
"4294","20",Oaxaca,"20136",San Felipe Usila,44699.41000000000,3630.50162030000,CENTRO-SUR,"6"
"4299","20",Oaxaca,"20138",San Francisco Cajonos,4471.61000000000,70.34803236360,CENTRO-SUR,"1"
"4300","20",Oaxaca,"20138",San Francisco Cajonos,4471.61000000000,3008.37439302000,CENTRO-SUR,3A
"4301","20",Oaxaca,"20138",San Francisco Cajonos,4471.61000000000,191.53320816700,CENTRO-SUR,3B
"4302","20",Oaxaca,"20138",San Francisco Cajonos,4471.61000000000,152.12491872100,CENTRO-SUR,"5"
"4303","20",Oaxaca,"20138",San Francisco Cajonos,4471.61000000000,98.43368162930,CENTRO-SUR,"6"
"4304","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,2515.02135705000,CENTRO-SUR,"1"
"4305","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,1678.99372885000,CENTRO-SUR,"2"
"4306","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,946.31676450500,CENTRO-SUR,3A
"4307","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,739.18097893900,CENTRO-SUR,3B
"4308","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,125.07670063600,CENTRO-SUR,4A
"4309","20",Oaxaca,"20139",San Francisco Chapulapa,6236.49000000000,231.90059436200,CENTRO-SUR,"6"
"4366","20",Oaxaca,"20156",San Ildefonso Villa Alta,9398.04000000000,4070.81505195000,CENTRO-SUR,"1"
"4367","20",Oaxaca,"20156",San Ildefonso Villa Alta,9398.04000000000,1731.67675216000,CENTRO-SUR,"2"
"4368","20",Oaxaca,"20156",San Ildefonso Villa Alta,9398.04000000000,2211.09150912000,CENTRO-SUR,3A
"4369","20",Oaxaca,"20156",San Ildefonso Villa Alta,9398.04000000000,809.09260112300,CENTRO-SUR,3B
"4370","20",Oaxaca,"20156",San Ildefonso Villa Alta,9398.04000000000,435.27422769600,CENTRO-SUR,"6"
"4406","20",Oaxaca,"20166",San JosÃ© Chiltepec,19287.00000000000,8554.68795847000,CENTRO-SUR,4A
"4407","20",Oaxaca,"20166",San JosÃ© Chiltepec,19287.00000000000,385.32413449200,CENTRO-SUR,4B
"4408","20",Oaxaca,"20166",San JosÃ© Chiltepec,19287.00000000000,1061.97437723000,CENTRO-SUR,"6"
"4421","20",Oaxaca,"20171",San JosÃ© Tenango,25729.54000000000,1296.52941169000,CENTRO-SUR,"1"
"4422","20",Oaxaca,"20171",San JosÃ© Tenango,25729.54000000000,1762.59590323000,CENTRO-SUR,"2"
"4423","20",Oaxaca,"20171",San JosÃ© Tenango,25729.54000000000,9080.86420360000,CENTRO-SUR,4A
"4424","20",Oaxaca,"20171",San JosÃ© Tenango,25729.54000000000,230.07541286600,CENTRO-SUR,4B
"4425","20",Oaxaca,"20171",San JosÃ© Tenango,25729.54000000000,2053.20195909000,CENTRO-SUR,"6"
"4429","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,512.68131281900,CENTRO-SUR,"1"
"4430","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,936.22306381500,CENTRO-SUR,"2"
"4431","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,1720.19554306000,CENTRO-SUR,3A
"4432","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,6609.15294748000,CENTRO-SUR,3B
"4433","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,194.16977137300,CENTRO-SUR,"5"
"4434","20",Oaxaca,"20173",San Juan Atepec,13422.22000000000,1561.51375071000,CENTRO-SUR,"6"
"4436","20",Oaxaca,"20175",San Juan Bautista Atatlahuca,42143.22000000000,1359.67548048000,CENTRO-SUR,"2"
"4437","20",Oaxaca,"20175",San Juan Bautista Atatlahuca,42143.22000000000,213.11987641200,CENTRO-SUR,3A
"4438","20",Oaxaca,"20175",San Juan Bautista Atatlahuca,42143.22000000000,23686.26888080000,CENTRO-SUR,3B
"4439","20",Oaxaca,"20175",San Juan Bautista Atatlahuca,42143.22000000000,1071.83906020000,CENTRO-SUR,"5"
"4440","20",Oaxaca,"20175",San Juan Bautista Atatlahuca,42143.22000000000,12860.23662010000,CENTRO-SUR,"6"
"4444","20",Oaxaca,"20177",San Juan Bautista CuicatlÃ¡n,49598.07000000000,836.72090809600,CENTRO-SUR,3A
"4445","20",Oaxaca,"20177",San Juan Bautista CuicatlÃ¡n,49598.07000000000,1366.62751530000,CENTRO-SUR,3B
"4446","20",Oaxaca,"20177",San Juan Bautista CuicatlÃ¡n,49598.07000000000,10081.60775650000,CENTRO-SUR,"5"
"4447","20",Oaxaca,"20177",San Juan Bautista CuicatlÃ¡n,49598.07000000000,25629.08487580000,CENTRO-SUR,"6"
"4460","20",Oaxaca,"20182",San Juan Bautista Tlacoatzintepec,5006.72000000000,7.73392600682,CENTRO-SUR,"1"
"4461","20",Oaxaca,"20182",San Juan Bautista Tlacoatzintepec,5006.72000000000,48.85938928430,CENTRO-SUR,"2"
"4462","20",Oaxaca,"20182",San Juan Bautista Tlacoatzintepec,5006.72000000000,4721.51048011000,CENTRO-SUR,4A
"4463","20",Oaxaca,"20182",San Juan Bautista Tlacoatzintepec,5006.72000000000,49.38415034840,CENTRO-SUR,4B
"4464","20",Oaxaca,"20182",San Juan Bautista Tlacoatzintepec,5006.72000000000,179.23370111500,CENTRO-SUR,"6"
"4469","20",Oaxaca,"20184",San Juan Bautista Tuxtepec,87542.09000000000,1982.13994791000,CENTRO-SUR,4A
"4470","20",Oaxaca,"20184",San Juan Bautista Tuxtepec,87542.09000000000,97.92956862650,CENTRO-SUR,4B
"4471","20",Oaxaca,"20184",San Juan Bautista Tuxtepec,87542.09000000000,317.76107705900,CENTRO-SUR,"6"
"4478","20",Oaxaca,"20187",San Juan CoatzÃ³spam,6598.82000000000,1064.22801167000,CENTRO-SUR,"1"
"4479","20",Oaxaca,"20187",San Juan CoatzÃ³spam,6598.82000000000,2706.87906686000,CENTRO-SUR,"2"
"4480","20",Oaxaca,"20187",San Juan CoatzÃ³spam,6598.82000000000,1403.99521642000,CENTRO-SUR,4A
"4481","20",Oaxaca,"20187",San Juan CoatzÃ³spam,6598.82000000000,33.71306177370,CENTRO-SUR,4B
"4482","20",Oaxaca,"20187",San Juan CoatzÃ³spam,6598.82000000000,347.94053474000,CENTRO-SUR,"6"
"4488","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,3659.16077582000,CENTRO-SUR,"1"
"4489","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,1347.94539188000,CENTRO-SUR,"2"
"4490","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,2379.02096586000,CENTRO-SUR,3A
"4491","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,1191.92477698000,CENTRO-SUR,3B
"4492","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,47.37456040560,CENTRO-SUR,4A
"4493","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,5.68396648890,CENTRO-SUR,4B
"4494","20",Oaxaca,"20189",San Juan Comaltepec,9866.35000000000,1235.24392741000,CENTRO-SUR,"6"
"4495","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,144.44628046300,CENTRO-SUR,"1"
"4496","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,2618.07521020000,CENTRO-SUR,"2"
"4497","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,6987.40893117000,CENTRO-SUR,3A
"4498","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,3597.88761581000,CENTRO-SUR,3B
"4499","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,11042.37368960000,CENTRO-SUR,4A
"4500","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,322.83055197300,CENTRO-SUR,4B
"4501","20",Oaxaca,"20190",San Juan CotzocÃ³n,138341.29999999999,10424.09980860000,CENTRO-SUR,"6"
"4510","20",Oaxaca,"20194",San Juan del RÃ­o,7150.84000000000,1220.39132810000,CENTRO-SUR,3A
"4511","20",Oaxaca,"20194",San Juan del RÃ­o,7150.84000000000,519.33924396100,CENTRO-SUR,3B
"4517","20",Oaxaca,"20196",San Juan Evangelista Analco,1659.81000000000,431.73497555100,CENTRO-SUR,3A
"4518","20",Oaxaca,"20196",San Juan Evangelista Analco,1659.81000000000,187.82740844700,CENTRO-SUR,3B
"4519","20",Oaxaca,"20196",San Juan Evangelista Analco,1659.81000000000,247.71806487100,CENTRO-SUR,"5"
"4520","20",Oaxaca,"20196",San Juan Evangelista Analco,1659.81000000000,581.62670192500,CENTRO-SUR,"6"
"4532","20",Oaxaca,"20200",San Juan Juquila Mixes,31675.07000000000,46.31505566010,CENTRO-SUR,"1"
"4533","20",Oaxaca,"20200",San Juan Juquila Mixes,31675.07000000000,33.11500335810,CENTRO-SUR,"2"
"4534","20",Oaxaca,"20200",San Juan Juquila Mixes,31675.07000000000,333.68247154700,CENTRO-SUR,3A
"4535","20",Oaxaca,"20200",San Juan Juquila Mixes,31675.07000000000,225.07629793900,CENTRO-SUR,3B
"4538","20",Oaxaca,"20201",San Juan Juquila Vijanos,5658.32000000000,2390.60355640000,CENTRO-SUR,"1"
"4539","20",Oaxaca,"20201",San Juan Juquila Vijanos,5658.32000000000,1622.99238902000,CENTRO-SUR,"2"
"4540","20",Oaxaca,"20201",San Juan Juquila Vijanos,5658.32000000000,176.94319674400,CENTRO-SUR,3A
"4541","20",Oaxaca,"20201",San Juan Juquila Vijanos,5658.32000000000,173.97508221200,CENTRO-SUR,3B
"4542","20",Oaxaca,"20201",San Juan Juquila Vijanos,5658.32000000000,1293.80555547000,CENTRO-SUR,"6"
"4556","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,2019.11519151000,CENTRO-SUR,"1"
"4557","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,2474.12911595000,CENTRO-SUR,"2"
"4558","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,78.00443133510,CENTRO-SUR,3A
"4559","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,69.68226044700,CENTRO-SUR,3B
"4560","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,123.25629010600,CENTRO-SUR,4A
"4561","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,8.01772273257,CENTRO-SUR,4B
"4562","20",Oaxaca,"20205",San Juan Lalana,69409.32000000001,511.40197962300,CENTRO-SUR,"6"
"4569","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,2658.25333471000,CENTRO-SUR,"1"
"4570","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,12958.71895110000,CENTRO-SUR,"2"
"4571","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,7188.99249491000,CENTRO-SUR,3A
"4572","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,10058.80497370000,CENTRO-SUR,3B
"4573","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,16179.98998240000,CENTRO-SUR,4A
"4574","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,384.36050243000,CENTRO-SUR,4B
"4575","20",Oaxaca,"20207",San Juan MazatlÃ¡n,162973.19000000000,944.78140225400,CENTRO-SUR,"6"
"4590","20",Oaxaca,"20212",San Juan Petlapa,18830.40000000000,4033.95788063000,CENTRO-SUR,"1"
"4591","20",Oaxaca,"20212",San Juan Petlapa,18830.40000000000,2534.54970551000,CENTRO-SUR,"2"
"4592","20",Oaxaca,"20212",San Juan Petlapa,18830.40000000000,11046.17055530000,CENTRO-SUR,4A
"4593","20",Oaxaca,"20212",San Juan Petlapa,18830.40000000000,94.44828131780,CENTRO-SUR,4B
"4594","20",Oaxaca,"20212",San Juan Petlapa,18830.40000000000,251.68316278300,CENTRO-SUR,"6"
"4598","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,112.75024494400,CENTRO-SUR,"1"
"4599","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,7264.87051071000,CENTRO-SUR,"2"
"4600","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,2200.96005902000,CENTRO-SUR,3A
"4601","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,6125.35330752000,CENTRO-SUR,3B
"4602","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,463.49747604900,CENTRO-SUR,4A
"4603","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,20.23773602300,CENTRO-SUR,4B
"4604","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,589.58903926700,CENTRO-SUR,"5"
"4605","20",Oaxaca,"20214",San Juan Quiotepec,20275.06000000000,3497.73600462000,CENTRO-SUR,"6"
"4607","20",Oaxaca,"20216",San Juan TabaÃ¡,1962.34000000000,683.73892075700,CENTRO-SUR,"1"
"4608","20",Oaxaca,"20216",San Juan TabaÃ¡,1962.34000000000,92.87766232860,CENTRO-SUR,"2"
"4609","20",Oaxaca,"20216",San Juan TabaÃ¡,1962.34000000000,57.39349447200,CENTRO-SUR,3A
"4610","20",Oaxaca,"20216",San Juan TabaÃ¡,1962.34000000000,24.35317103760,CENTRO-SUR,3B
"4611","20",Oaxaca,"20216",San Juan TabaÃ¡,1962.34000000000,1103.97453715000,CENTRO-SUR,"6"
"4622","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,68.93161442650,CENTRO-SUR,"1"
"4623","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,7371.56793870000,CENTRO-SUR,"2"
"4624","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,297.60062394800,CENTRO-SUR,3A
"4625","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,9248.03929300000,CENTRO-SUR,3B
"4626","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,118.51418745800,CENTRO-SUR,4A
"4627","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,803.73046557800,CENTRO-SUR,4B
"4628","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,112.75635620000,CENTRO-SUR,"5"
"4629","20",Oaxaca,"20220",San Juan Tepeuxila,25490.84000000000,7469.69662074000,CENTRO-SUR,"6"
"4633","20",Oaxaca,"20222",San Juan YaeÃ©,3783.18000000000,26.75028727330,CENTRO-SUR,"1"
"4634","20",Oaxaca,"20222",San Juan YaeÃ©,3783.18000000000,11.92639968210,CENTRO-SUR,"2"
"4635","20",Oaxaca,"20222",San Juan YaeÃ©,3783.18000000000,863.32157818200,CENTRO-SUR,3A
"4636","20",Oaxaca,"20222",San Juan YaeÃ©,3783.18000000000,1470.93264599000,CENTRO-SUR,3B
"4637","20",Oaxaca,"20222",San Juan YaeÃ©,3783.18000000000,1410.24769998000,CENTRO-SUR,"6"
"4638","20",Oaxaca,"20223",San Juan Yatzona,2911.90000000000,1621.13512147000,CENTRO-SUR,"1"
"4639","20",Oaxaca,"20223",San Juan Yatzona,2911.90000000000,200.99426564400,CENTRO-SUR,"2"
"4640","20",Oaxaca,"20223",San Juan Yatzona,2911.90000000000,97.25734552120,CENTRO-SUR,3A
"4641","20",Oaxaca,"20223",San Juan Yatzona,2911.90000000000,758.41779171600,CENTRO-SUR,3B
"4642","20",Oaxaca,"20223",San Juan Yatzona,2911.90000000000,234.09352901600,CENTRO-SUR,"6"
"4666","20",Oaxaca,"20231",San Lucas CamotlÃ¡n,10181.21000000000,4370.31335075000,CENTRO-SUR,"1"
"4667","20",Oaxaca,"20231",San Lucas CamotlÃ¡n,10181.21000000000,761.25491361100,CENTRO-SUR,"2"
"4668","20",Oaxaca,"20231",San Lucas CamotlÃ¡n,10181.21000000000,1311.35713504000,CENTRO-SUR,3A
"4669","20",Oaxaca,"20231",San Lucas CamotlÃ¡n,10181.21000000000,18.89176292840,CENTRO-SUR,3B
"4670","20",Oaxaca,"20231",San Lucas CamotlÃ¡n,10181.21000000000,96.15874598400,CENTRO-SUR,"6"
"4671","20",Oaxaca,"20232",San Lucas OjitlÃ¡n,45405.14000000000,7463.54073810000,CENTRO-SUR,4A
"4672","20",Oaxaca,"20232",San Lucas OjitlÃ¡n,45405.14000000000,2499.80082328000,CENTRO-SUR,4B
"4673","20",Oaxaca,"20232",San Lucas OjitlÃ¡n,45405.14000000000,9233.77689986000,CENTRO-SUR,"6"
"4728","20",Oaxaca,"20247",CapulÃ¡lpam de MÃ©ndez,3717.97000000000,10.76181478040,CENTRO-SUR,"1"
"4729","20",Oaxaca,"20247",CapulÃ¡lpam de MÃ©ndez,3717.97000000000,748.97725655900,CENTRO-SUR,"2"
"4730","20",Oaxaca,"20247",CapulÃ¡lpam de MÃ©ndez,3717.97000000000,474.25739130500,CENTRO-SUR,3A
"4731","20",Oaxaca,"20247",CapulÃ¡lpam de MÃ©ndez,3717.97000000000,1617.24441970000,CENTRO-SUR,3B
"4733","20",Oaxaca,"20247",CapulÃ¡lpam de MÃ©ndez,3717.97000000000,0.30885655695,CENTRO-SUR,"6"
"4765","20",Oaxaca,"20257",San Melchor Betaza,3411.38000000000,7.16460747498,CENTRO-SUR,"1"
"4766","20",Oaxaca,"20257",San Melchor Betaza,3411.38000000000,1460.73105877000,CENTRO-SUR,3A
"4767","20",Oaxaca,"20257",San Melchor Betaza,3411.38000000000,186.15908128600,CENTRO-SUR,3B
"4768","20",Oaxaca,"20257",San Melchor Betaza,3411.38000000000,242.56517729900,CENTRO-SUR,"5"
"4769","20",Oaxaca,"20257",San Melchor Betaza,3411.38000000000,1514.75903348000,CENTRO-SUR,"6"
"4778","20",Oaxaca,"20260",San Miguel AloÃ¡pam,14214.68000000000,15.02173965710,CENTRO-SUR,"2"
"4779","20",Oaxaca,"20260",San Miguel AloÃ¡pam,14214.68000000000,98.85262296160,CENTRO-SUR,3A
"4780","20",Oaxaca,"20260",San Miguel AloÃ¡pam,14214.68000000000,603.85487913700,CENTRO-SUR,3B
"4781","20",Oaxaca,"20260",San Miguel AloÃ¡pam,14214.68000000000,0.18356135951,CENTRO-SUR,"5"
"4782","20",Oaxaca,"20260",San Miguel AloÃ¡pam,14214.68000000000,1.53478170111,CENTRO-SUR,"6"
"4787","20",Oaxaca,"20262",San Miguel AmatlÃ¡n,6091.41000000000,14.50086751910,CENTRO-SUR,3A
"4788","20",Oaxaca,"20262",San Miguel AmatlÃ¡n,6091.41000000000,64.03826871860,CENTRO-SUR,3B
"4790","20",Oaxaca,"20262",San Miguel AmatlÃ¡n,6091.41000000000,40.22962268870,CENTRO-SUR,"6"
"4822","20",Oaxaca,"20270",San Miguel Huautla,6491.54000000000,27.79332251150,CENTRO-SUR,3A
"4823","20",Oaxaca,"20270",San Miguel Huautla,6491.54000000000,7.89686519771,CENTRO-SUR,3B
"4825","20",Oaxaca,"20270",San Miguel Huautla,6491.54000000000,6.14786219500,CENTRO-SUR,"6"
"4842","20",Oaxaca,"20275",San Miguel Quetzaltepec,20814.37000000000,3565.44329610000,CENTRO-SUR,"1"
"4843","20",Oaxaca,"20275",San Miguel Quetzaltepec,20814.37000000000,2162.91685841000,CENTRO-SUR,"2"
"4844","20",Oaxaca,"20275",San Miguel Quetzaltepec,20814.37000000000,1409.39656199000,CENTRO-SUR,3A
"4845","20",Oaxaca,"20275",San Miguel Quetzaltepec,20814.37000000000,132.38113155000,CENTRO-SUR,3B
"4846","20",Oaxaca,"20275",San Miguel Quetzaltepec,20814.37000000000,244.32251415700,CENTRO-SUR,"6"
"4847","20",Oaxaca,"20276",San Miguel Santa Flor,1978.83000000000,238.55623259600,CENTRO-SUR,"1"
"4848","20",Oaxaca,"20276",San Miguel Santa Flor,1978.83000000000,18.41366378640,CENTRO-SUR,"2"
"4849","20",Oaxaca,"20276",San Miguel Santa Flor,1978.83000000000,964.96853665000,CENTRO-SUR,3A
"4850","20",Oaxaca,"20276",San Miguel Santa Flor,1978.83000000000,298.03599386300,CENTRO-SUR,3B
"4851","20",Oaxaca,"20276",San Miguel Santa Flor,1978.83000000000,317.17097546300,CENTRO-SUR,"6"
"4856","20",Oaxaca,"20278",San Miguel Soyaltepec,74161.02000000000,12175.24774600000,CENTRO-SUR,4A
"4857","20",Oaxaca,"20278",San Miguel Soyaltepec,74161.02000000000,3400.85696960000,CENTRO-SUR,4B
"4858","20",Oaxaca,"20278",San Miguel Soyaltepec,74161.02000000000,8194.02129761000,CENTRO-SUR,"6"
"4863","20",Oaxaca,"20280",Villa Talea de Castro,6109.69000000000,1689.10986455000,CENTRO-SUR,"1"
"4864","20",Oaxaca,"20280",Villa Talea de Castro,6109.69000000000,1238.60093041000,CENTRO-SUR,"2"
"4865","20",Oaxaca,"20280",Villa Talea de Castro,6109.69000000000,97.66338355430,CENTRO-SUR,3A
